num 	nn0 	nn0 	age_value 
1379 	0.3589497183 	0.3589497183 	4.975979e-03 	
808 	0.3592846627 	0.3592846627 	4.975979e-03 	
1892 	0.3598486263 	0.3598486263 	4.975979e-03 	
966 	0.3594229424 	0.3594229424 	4.975979e-03 	
323 	0.3591100389 	0.3591100389 	4.975979e-03 	
687 	0.3588662861 	0.3588662861 	4.975979e-03 	
271 	0.3612228229 	0.3612228229 	4.975979e-03 	
1153 	0.3592127336 	0.3592127336 	4.975979e-03 	
250 	0.3616043194 	0.3616043194 	4.975979e-03 	
576 	0.3623620582 	0.3623620582 	4.975979e-03 	
1433 	0.359940504 	0.359940504 	4.975979e-03 	
1518 	0.3599236687 	0.3599236687 	4.975979e-03 	
225 	0.361651052 	0.361651052 	4.975979e-03 	
1319 	0.3600799255 	0.3600799255 	4.975979e-03 	
402 	0.3605397386 	0.3605397386 	4.975979e-03 	
1502 	0.3601051244 	0.3601051244 	4.975979e-03 	
1650 	0.3609667723 	0.3609667723 	4.975979e-03 	
1005 	0.3625451094 	0.3625451094 	4.975979e-03 	
106 	0.3610181316 	0.3610181316 	4.975979e-03 	
399 	0.3609978257 	0.3609978257 	4.975979e-03 	
492 	0.362701117 	0.362701117 	4.975979e-03 	
743 	0.3627145873 	0.3627145873 	4.975979e-03 	
663 	0.3632649362 	0.3632649362 	4.975979e-03 	
1388 	0.3633391572 	0.3633391572 	4.975979e-03 	
405 	0.3629434743 	0.3629434743 	4.975979e-03 	
1461 	0.3636911389 	0.3636911389 	4.975979e-03 	
925 	0.3629172663 	0.3629172663 	4.975979e-03 	
1301 	0.3645273076 	0.3645273076 	4.975979e-03 	
891 	0.3644234811 	0.3644234811 	4.975979e-03 	
704 	0.3637935231 	0.3637935231 	4.975979e-03 	
1912 	0.3638335921 	0.3638335921 	4.975979e-03 	
307 	0.3648752565 	0.3648752565 	4.975979e-03 	
960 	0.3647273521 	0.3647273521 	4.975979e-03 	
1561 	0.3649207846 	0.3649207846 	4.975979e-03 	
838 	0.3652067627 	0.3652067627 	4.975979e-03 	
1721 	0.3633667789 	0.3633667789 	4.975979e-03 	
202 	0.363962857 	0.363962857 	4.975979e-03 	
303 	0.3653676207 	0.3653676207 	4.975979e-03 	
332 	0.3655437388 	0.3655437388 	4.975979e-03 	
1014 	0.3656385023 	0.3656385023 	4.975979e-03 	
380 	0.3658138454 	0.3658138454 	4.975979e-03 	
736 	0.3659625354 	0.3659625354 	4.975979e-03 	
1496 	0.3666737072 	0.3666737072 	4.975979e-03 	
1374 	0.3666899436 	0.3666899436 	4.975979e-03 	
261 	0.366697609 	0.366697609 	4.975979e-03 	
987 	0.3667529286 	0.3667529286 	4.975979e-03 	
1475 	0.3668098226 	0.3668098226 	4.975979e-03 	
1413 	0.3668143397 	0.3668143397 	4.975979e-03 	
1522 	0.3668750225 	0.3668750225 	4.975979e-03 	
1112 	0.3670517803 	0.3670517803 	4.975979e-03 	
1849 	0.3674636756 	0.3674636756 	4.975979e-03 	
1593 	0.3675182734 	0.3675182734 	4.975979e-03 	
763 	0.3677680489 	0.3677680489 	4.975979e-03 	
827 	0.367672389 	0.367672389 	4.975979e-03 	
15 	0.3678410629 	0.3678410629 	4.975979e-03 	
870 	0.3672759954 	0.3672759954 	4.975979e-03 	
289 	0.3676524336 	0.3676524336 	4.975979e-03 	
1910 	0.3681096614 	0.3681096614 	4.975979e-03 	
1995 	0.3678666777 	0.3678666777 	4.975979e-03 	
897 	0.368286923 	0.368286923 	4.975979e-03 	
1048 	0.3685658844 	0.3685658844 	4.975979e-03 	
843 	0.3683399318 	0.3683399318 	4.975979e-03 	
1905 	0.3702631358 	0.3702631358 	4.975979e-03 	
781 	0.3697359563 	0.3697359563 	4.975979e-03 	
254 	0.369300651 	0.369300651 	4.975979e-03 	
1746 	0.3695174426 	0.3695174426 	4.975979e-03 	
1204 	0.3707972957 	0.3707972957 	4.975979e-03 	
1330 	0.3729827014 	0.3729827014 	4.975979e-03 	
582 	0.3710731365 	0.3710731365 	4.975979e-03 	
1532 	0.3690813958 	0.3690813958 	4.975979e-03 	
1128 	0.3717347149 	0.3717347149 	4.975979e-03 	
74 	0.3687642768 	0.3687642768 	4.975979e-03 	
1951 	0.3690452885 	0.3690452885 	4.975979e-03 	
398 	0.3701343416 	0.3701343416 	4.975979e-03 	
258 	0.3690459933 	0.3690459933 	4.975979e-03 	
1406 	0.3708249341 	0.3708249341 	4.975979e-03 	
161 	0.3689667539 	0.3689667539 	4.975979e-03 	
1821 	0.3718597905 	0.3718597905 	4.975979e-03 	
996 	0.3729193389 	0.3729193389 	4.975979e-03 	
311 	0.3725509918 	0.3725509918 	4.975979e-03 	
772 	0.3711774408 	0.3711774408 	4.975979e-03 	
1639 	0.3705679672 	0.3705679672 	4.975979e-03 	
1673 	0.3709910176 	0.3709910176 	4.975979e-03 	
1888 	0.3695861998 	0.3695861998 	4.975979e-03 	
1514 	0.3707368288 	0.3707368288 	4.975979e-03 	
145 	0.3705096453 	0.3705096453 	4.975979e-03 	
1438 	0.3730963042 	0.3730963042 	4.975979e-03 	
904 	0.373171044 	0.373171044 	4.975979e-03 	
485 	0.3735080101 	0.3735080101 	4.975979e-03 	
624 	0.3735991828 	0.3735991828 	4.975979e-03 	
366 	0.3741968384 	0.3741968384 	4.975979e-03 	
921 	0.3736174225 	0.3736174225 	4.975979e-03 	
610 	0.3742482712 	0.3742482712 	4.975979e-03 	
268 	0.3742595221 	0.3742595221 	4.975979e-03 	
1818 	0.3743039393 	0.3743039393 	4.975979e-03 	
1077 	0.3743209882 	0.3743209882 	4.975979e-03 	
1247 	0.3744900825 	0.3744900825 	4.975979e-03 	
330 	0.3745338173 	0.3745338173 	4.975979e-03 	
855 	0.3745261508 	0.3745261508 	4.975979e-03 	
631 	0.3749690437 	0.3749690437 	4.975979e-03 	
599 	0.374759594 	0.374759594 	4.975979e-03 	
37 	0.3751152722 	0.3751152722 	4.975979e-03 	
1244 	0.3750979076 	0.3750979076 	4.975979e-03 	
1692 	0.3754259668 	0.3754259668 	4.975979e-03 	
1762 	0.3754945734 	0.3754945734 	4.975979e-03 	
204 	0.3753185186 	0.3753185186 	4.975979e-03 	
243 	0.3753126944 	0.3753126944 	4.975979e-03 	
1671 	0.3755827418 	0.3755827418 	4.975979e-03 	
1776 	0.3760954707 	0.3760954707 	4.975979e-03 	
232 	0.3756347239 	0.3756347239 	4.975979e-03 	
1315 	0.3756844847 	0.3756844847 	4.975979e-03 	
1622 	0.3764339447 	0.3764339447 	4.975979e-03 	
521 	0.3765355784 	0.3765355784 	4.975979e-03 	
6 	0.375669409 	0.375669409 	4.975979e-03 	
557 	0.3771042873 	0.3771042873 	4.975979e-03 	
127 	0.3765702547 	0.3765702547 	4.975979e-03 	
361 	0.3771323092 	0.3771323092 	4.975979e-03 	
467 	0.3774257967 	0.3774257967 	4.975979e-03 	
623 	0.3774644369 	0.3774644369 	4.975979e-03 	
1195 	0.3776189147 	0.3776189147 	4.975979e-03 	
613 	0.377871647 	0.377871647 	4.975979e-03 	
591 	0.3778805054 	0.3778805054 	4.975979e-03 	
1041 	0.3782981501 	0.3782981501 	4.975979e-03 	
1424 	0.3781607433 	0.3781607433 	4.975979e-03 	
1118 	0.3788281653 	0.3788281653 	4.975979e-03 	
1771 	0.3784446863 	0.3784446863 	4.975979e-03 	
1308 	0.3778916046 	0.3778916046 	4.975979e-03 	
447 	0.3790473195 	0.3790473195 	4.975979e-03 	
1942 	0.3794047762 	0.3794047762 	4.975979e-03 	
67 	0.3800687239 	0.3800687239 	4.975979e-03 	
463 	0.3789537209 	0.3789537209 	4.975979e-03 	
526 	0.3801896352 	0.3801896352 	4.975979e-03 	
1507 	0.3812104505 	0.3812104505 	4.975979e-03 	
708 	0.3809283716 	0.3809283716 	4.975979e-03 	
78 	0.3811486827 	0.3811486827 	4.975979e-03 	
1329 	0.3812611919 	0.3812611919 	4.975979e-03 	
187 	0.3820259524 	0.3820259524 	4.975979e-03 	
1748 	0.381521011 	0.381521011 	4.975979e-03 	
1046 	0.3828032229 	0.3828032229 	4.975979e-03 	
109 	0.3832640694 	0.3832640694 	4.975979e-03 	
902 	0.3818769564 	0.3818769564 	4.975979e-03 	
1010 	0.3834127481 	0.3834127481 	4.975979e-03 	
1863 	0.3849377663 	0.3849377663 	4.975979e-03 	
1178 	0.3841961331 	0.3841961331 	4.975979e-03 	
8 	0.3826278659 	0.3826278659 	4.975979e-03 	
691 	0.3822962213 	0.3822962213 	4.975979e-03 	
456 	0.3831648258 	0.3831648258 	4.975979e-03 	
279 	0.3833969405 	0.3833969405 	4.975979e-03 	
1172 	0.3849643045 	0.3849643045 	4.975979e-03 	
1287 	0.3849959997 	0.3849959997 	4.975979e-03 	
1653 	0.3837623818 	0.3837623818 	4.975979e-03 	
34 	0.3839154994 	0.3839154994 	4.975979e-03 	
1597 	0.3841749671 	0.3841749671 	4.975979e-03 	
1146 	0.3841619504 	0.3841619504 	4.975979e-03 	
1370 	0.3850794582 	0.3850794582 	4.975979e-03 	
698 	0.3850769739 	0.3850769739 	4.975979e-03 	
1023 	0.386418815 	0.386418815 	4.975979e-03 	
1251 	0.3853221918 	0.3853221918 	4.975979e-03 	
1525 	0.3860601625 	0.3860601625 	4.975979e-03 	
666 	0.3855046585 	0.3855046585 	4.975979e-03 	
680 	0.3860293541 	0.3860293541 	4.975979e-03 	
543 	0.386495159 	0.386495159 	4.975979e-03 	
16 	0.3865161364 	0.3865161364 	4.975979e-03 	
652 	0.3866700471 	0.3866700471 	4.975979e-03 	
1835 	0.3868894245 	0.3868894245 	4.975979e-03 	
1699 	0.3874925292 	0.3874925292 	4.975979e-03 	
132 	0.3875180618 	0.3875180618 	4.975979e-03 	
1566 	0.3876735337 	0.3876735337 	4.975979e-03 	
1200 	0.3876738552 	0.3876738552 	4.975979e-03 	
1617 	0.3878165291 	0.3878165291 	4.975979e-03 	
1677 	0.3877481495 	0.3877481495 	4.975979e-03 	
1225 	0.3878402169 	0.3878402169 	4.975979e-03 	
1149 	0.3888474744 	0.3888474744 	4.975979e-03 	
1284 	0.3891477663 	0.3891477663 	4.975979e-03 	
1298 	0.3885823352 	0.3885823352 	4.975979e-03 	
509 	0.3879843083 	0.3879843083 	4.975979e-03 	
48 	0.3879558258 	0.3879558258 	4.975979e-03 	
834 	0.3892641543 	0.3892641543 	4.975979e-03 	
1944 	0.3893554568 	0.3893554568 	4.975979e-03 	
1843 	0.3895484073 	0.3895484073 	4.975979e-03 	
628 	0.3896914531 	0.3896914531 	4.975979e-03 	
721 	0.3897962027 	0.3897962027 	4.975979e-03 	
77 	0.390535295 	0.390535295 	4.975979e-03 	
1257 	0.3910620949 	0.3910620949 	4.975979e-03 	
1087 	0.3908076215 	0.3908076215 	4.975979e-03 	
813 	0.3898639676 	0.3898639676 	4.975979e-03 	
1186 	0.3912663449 	0.3912663449 	4.975979e-03 	
73 	0.3913520285 	0.3913520285 	4.975979e-03 	
940 	0.3921141828 	0.3921141828 	4.975979e-03 	
1265 	0.3924702936 	0.3924702936 	4.975979e-03 	
697 	0.3925021717 	0.3925021717 	4.975979e-03 	
1878 	0.3921880766 	0.3921880766 	4.975979e-03 	
865 	0.3921886165 	0.3921886165 	4.975979e-03 	
575 	0.3925762766 	0.3925762766 	4.975979e-03 	
1576 	0.3927879754 	0.3927879754 	4.975979e-03 	
1627 	0.3929486856 	0.3929486856 	4.975979e-03 	
1877 	0.3931291409 	0.3931291409 	4.975979e-03 	
1485 	0.3932176702 	0.3932176702 	4.975979e-03 	
1811 	0.3933138661 	0.3933138661 	4.975979e-03 	
1544 	0.3931885009 	0.3931885009 	4.975979e-03 	
1966 	0.3935953021 	0.3935953021 	4.975979e-03 	
308 	0.3941647587 	0.3941647587 	4.975979e-03 	
778 	0.3942336554 	0.3942336554 	4.975979e-03 	
149 	0.3949318166 	0.3949318166 	4.975979e-03 	
809 	0.3941775267 	0.3941775267 	4.975979e-03 	
1207 	0.3944322819 	0.3944322819 	4.975979e-03 	
1401 	0.3943123563 	0.3943123563 	4.975979e-03 	
753 	0.3956553111 	0.3956553111 	4.975979e-03 	
351 	0.3958813492 	0.3958813492 	4.975979e-03 	
1334 	0.3964335654 	0.3964335654 	4.975979e-03 	
745 	0.3975138171 	0.3975138171 	4.975979e-03 	
1594 	0.397630958 	0.397630958 	4.975979e-03 	
771 	0.3981143338 	0.3981143338 	4.975979e-03 	
1446 	0.3964612407 	0.3964612407 	4.975979e-03 	
853 	0.398414353 	0.398414353 	4.975979e-03 	
1934 	0.3988658605 	0.3988658605 	4.975979e-03 	
828 	0.396775337 	0.396775337 	4.975979e-03 	
50 	0.3971401376 	0.3971401376 	4.975979e-03 	
722 	0.3996875707 	0.3996875707 	4.975979e-03 	
958 	0.3997542461 	0.3997542461 	4.975979e-03 	
1552 	0.3936511498 	0.3936511498 	4.975979e-03 	
267 	0.400031106 	0.400031106 	4.975979e-03 	
1373 	0.3998960195 	0.3998960195 	4.975979e-03 	
1601 	0.400443491 	0.400443491 	4.975979e-03 	
167 	0.4003414302 	0.4003414302 	4.975979e-03 	
1989 	0.4008151214 	0.4008151214 	4.975979e-03 	
384 	0.393840368 	0.393840368 	4.975979e-03 	
1964 	0.4002978809 	0.4002978809 	4.975979e-03 	
1316 	0.4006483635 	0.4006483635 	4.975979e-03 	
1600 	0.4010146177 	0.4010146177 	4.975979e-03 	
376 	0.4010445755 	0.4010445755 	4.975979e-03 	
1854 	0.40139972 	0.40139972 	4.975979e-03 	
1132 	0.3957940966 	0.3957940966 	4.975979e-03 	
696 	0.4009806839 	0.4009806839 	4.975979e-03 	
1923 	0.4009627217 	0.4009627217 	4.975979e-03 	
135 	0.4018082685 	0.4018082685 	4.975979e-03 	
1307 	0.4017525905 	0.4017525905 	4.975979e-03 	
411 	0.4016911577 	0.4016911577 	4.975979e-03 	
1419 	0.4024854204 	0.4024854204 	4.975979e-03 	
1482 	0.4037415055 	0.4037415055 	4.975979e-03 	
477 	0.4026677064 	0.4026677064 	4.975979e-03 	
1766 	0.4033053653 	0.4033053653 	4.975979e-03 	
981 	0.4040695921 	0.4040695921 	4.975979e-03 	
294 	0.4045439637 	0.4045439637 	4.975979e-03 	
1409 	0.4039107877 	0.4039107877 	4.975979e-03 	
1480 	0.4059707128 	0.4059707128 	4.975979e-03 	
217 	0.4066200076 	0.4066200076 	4.975979e-03 	
1199 	0.4064128867 	0.4064128867 	4.975979e-03 	
1460 	0.4056216179 	0.4056216179 	4.975979e-03 	
1056 	0.4057688708 	0.4057688708 	4.975979e-03 	
55 	0.4067002967 	0.4067002967 	4.975979e-03 	
1435 	0.4057697878 	0.4057697878 	4.975979e-03 	
305 	0.4061267991 	0.4061267991 	4.975979e-03 	
1836 	0.4070999063 	0.4070999063 	4.975979e-03 	
438 	0.4086890488 	0.4086890488 	4.975979e-03 	
1503 	0.4068529354 	0.4068529354 	4.975979e-03 	
1441 	0.4067075804 	0.4067075804 	4.975979e-03 	
879 	0.4087223897 	0.4087223897 	4.975979e-03 	
420 	0.4087802824 	0.4087802824 	4.975979e-03 	
1063 	0.4072291378 	0.4072291378 	4.975979e-03 	
1706 	0.4097206817 	0.4097206817 	4.975979e-03 	
1486 	0.4107464087 	0.4107464087 	4.975979e-03 	
333 	0.4116205047 	0.4116205047 	4.975979e-03 	
568 	0.4118725218 	0.4118725218 	4.975979e-03 	
577 	0.4117107949 	0.4117107949 	4.975979e-03 	
598 	0.4120087686 	0.4120087686 	4.975979e-03 	
1184 	0.4129828663 	0.4129828663 	4.975979e-03 	
642 	0.4128753755 	0.4128753755 	4.975979e-03 	
953 	0.4133179266 	0.4133179266 	4.975979e-03 	
89 	0.4126685694 	0.4126685694 	4.975979e-03 	
406 	0.4137674479 	0.4137674479 	4.975979e-03 	
1856 	0.4145863358 	0.4145863358 	4.975979e-03 	
178 	0.412207195 	0.412207195 	4.975979e-03 	
837 	0.4122480095 	0.4122480095 	4.975979e-03 	
344 	0.4116633572 	0.4116633572 	4.975979e-03 	
1903 	0.4124063261 	0.4124063261 	4.975979e-03 	
1318 	0.4104515437 	0.4104515437 	4.975979e-03 	
1274 	0.414702231 	0.414702231 	4.975979e-03 	
967 	0.4127260175 	0.4127260175 	4.975979e-03 	
796 	0.4127475569 	0.4127475569 	4.975979e-03 	
1858 	0.4147617683 	0.4147617683 	4.975979e-03 	
1445 	0.412158334 	0.412158334 	4.975979e-03 	
1720 	0.4151502536 	0.4151502536 	4.975979e-03 	
1980 	0.4157286762 	0.4157286762 	4.975979e-03 	
814 	0.4159154309 	0.4159154309 	4.975979e-03 	
701 	0.4159453759 	0.4159453759 	4.975979e-03 	
1729 	0.4167781775 	0.4167781775 	4.975979e-03 	
830 	0.4170799582 	0.4170799582 	4.975979e-03 	
978 	0.4171570897 	0.4171570897 	4.975979e-03 	
747 	0.4188053509 	0.4188053509 	4.975979e-03 	
1604 	0.4175197338 	0.4175197338 	4.975979e-03 	
1061 	0.4191432293 	0.4191432293 	4.975979e-03 	
1107 	0.4195260571 	0.4195260571 	4.975979e-03 	
99 	0.4195883197 	0.4195883197 	4.975979e-03 	
726 	0.4197936617 	0.4197936617 	4.975979e-03 	
220 	0.4199164586 	0.4199164586 	4.975979e-03 	
346 	0.4218146129 	0.4218146129 	4.975979e-03 	
1079 	0.4211635916 	0.4211635916 	4.975979e-03 	
554 	0.415558148 	0.415558148 	4.975979e-03 	
1073 	0.4221740736 	0.4221740736 	4.975979e-03 	
1230 	0.4218355211 	0.4218355211 	4.975979e-03 	
1074 	0.4229993303 	0.4229993303 	4.975979e-03 	
339 	0.4202273729 	0.4202273729 	4.975979e-03 	
506 	0.4230497207 	0.4230497207 	4.975979e-03 	
256 	0.4239619244 	0.4239619244 	4.975979e-03 	
619 	0.4236198617 	0.4236198617 	4.975979e-03 	
299 	0.4237880557 	0.4237880557 	4.975979e-03 	
915 	0.4240629508 	0.4240629508 	4.975979e-03 	
1113 	0.4243990855 	0.4243990855 	4.975979e-03 	
1154 	0.425541988 	0.425541988 	4.975979e-03 	
1189 	0.4241844966 	0.4241844966 	4.975979e-03 	
494 	0.4251492762 	0.4251492762 	4.975979e-03 	
222 	0.4258090854 	0.4258090854 	4.975979e-03 	
200 	0.4257644763 	0.4257644763 	4.975979e-03 	
1529 	0.4262196941 	0.4262196941 	4.975979e-03 	
1949 	0.4258718254 	0.4258718254 	4.975979e-03 	
868 	0.4263361503 	0.4263361503 	4.975979e-03 	
1100 	0.4261159432 	0.4261159432 	4.975979e-03 	
1267 	0.426015219 	0.426015219 	4.975979e-03 	
1578 	0.4273651844 	0.4273651844 	4.975979e-03 	
240 	0.4275243954 	0.4275243954 	4.975979e-03 	
1648 	0.4276456287 	0.4276456287 	4.975979e-03 	
1139 	0.4277208666 	0.4277208666 	4.975979e-03 	
1767 	0.4280930562 	0.4280930562 	4.975979e-03 	
92 	0.4288856747 	0.4288856747 	4.975979e-03 	
1395 	0.4290879665 	0.4290879665 	4.975979e-03 	
479 	0.4296738933 	0.4296738933 	4.975979e-03 	
1357 	0.4294316038 	0.4294316038 	4.975979e-03 	
848 	0.4308950327 	0.4308950327 	4.975979e-03 	
249 	0.4317478838 	0.4317478838 	4.975979e-03 	
649 	0.4309949492 	0.4309949492 	4.975979e-03 	
596 	0.4324298057 	0.4324298057 	4.975979e-03 	
1694 	0.4327077544 	0.4327077544 	4.975979e-03 	
181 	0.4331879269 	0.4331879269 	4.975979e-03 	
1024 	0.4332511328 	0.4332511328 	4.975979e-03 	
1961 	0.433259736 	0.433259736 	4.975979e-03 	
436 	0.4343012371 	0.4343012371 	4.975979e-03 	
1732 	0.4339835447 	0.4339835447 	4.975979e-03 	
104 	0.4356774589 	0.4356774589 	4.975979e-03 	
407 	0.4357392492 	0.4357392492 	4.975979e-03 	
160 	0.4350331427 	0.4350331427 	4.975979e-03 	
906 	0.4377925385 	0.4377925385 	4.975979e-03 	
1994 	0.4376408544 	0.4376408544 	4.975979e-03 	
573 	0.4310444863 	0.4310444863 	4.975979e-03 	
1709 	0.4374635245 	0.4374635245 	4.975979e-03 	
1659 	0.4367941781 	0.4367941781 	4.975979e-03 	
1044 	0.438111215 	0.438111215 	4.975979e-03 	
237 	0.4364563623 	0.4364563623 	4.975979e-03 	
348 	0.43904607 	0.43904607 	4.975979e-03 	
1571 	0.4392434451 	0.4392434451 	4.975979e-03 	
1169 	0.4391793957 	0.4391793957 	4.975979e-03 	
1102 	0.4386047271 	0.4386047271 	4.975979e-03 	
1197 	0.4408510652 	0.4408510652 	4.975979e-03 	
963 	0.4404742468 	0.4404742468 	4.975979e-03 	
84 	0.440971652 	0.440971652 	4.975979e-03 	
839 	0.441029949 	0.441029949 	4.975979e-03 	
899 	0.4404704678 	0.4404704678 	4.975979e-03 	
1986 	0.4416777156 	0.4416777156 	4.975979e-03 	
1833 	0.4422180826 	0.4422180826 	4.975979e-03 	
1344 	0.4423981375 	0.4423981375 	4.975979e-03 	
976 	0.4413376085 	0.4413376085 	4.975979e-03 	
1636 	0.4433159916 	0.4433159916 	4.975979e-03 	
1167 	0.4424610183 	0.4424610183 	4.975979e-03 	
1781 	0.4442185882 	0.4442185882 	4.975979e-03 	
611 	0.443189573 	0.443189573 	4.975979e-03 	
524 	0.4439111328 	0.4439111328 	4.975979e-03 	
441 	0.4456220914 	0.4456220914 	4.975979e-03 	
738 	0.4452208814 	0.4452208814 	4.975979e-03 	
1122 	0.4439718613 	0.4439718613 	4.975979e-03 	
1454 	0.447388203 	0.447388203 	4.975979e-03 	
1734 	0.4481196397 	0.4481196397 	4.975979e-03 	
1352 	0.4465589271 	0.4465589271 	4.975979e-03 	
734 	0.4482974916 	0.4482974916 	4.975979e-03 	
560 	0.4466871962 	0.4466871962 	4.975979e-03 	
1737 	0.4491499438 	0.4491499438 	4.975979e-03 	
856 	0.4500990819 	0.4500990819 	4.975979e-03 	
59 	0.4502037419 	0.4502037419 	4.975979e-03 	
1816 	0.4502454466 	0.4502454466 	4.975979e-03 	
1426 	0.4503169463 	0.4503169463 	4.975979e-03 	
1495 	0.4505786934 	0.4505786934 	4.975979e-03 	
993 	0.4517067796 	0.4517067796 	4.975979e-03 	
679 	0.4509010752 	0.4509010752 	4.975979e-03 	
1787 	0.45182253 	0.45182253 	4.975979e-03 	
186 	0.4520318241 	0.4520318241 	4.975979e-03 	
1867 	0.452238123 	0.452238123 	4.975979e-03 	
474 	0.450617221 	0.450617221 	4.975979e-03 	
1299 	0.4540467575 	0.4540467575 	4.975979e-03 	
1953 	0.4527106674 	0.4527106674 	4.975979e-03 	
770 	0.453934974 	0.453934974 	4.975979e-03 	
310 	0.4562761046 	0.4562761046 	4.975979e-03 	
593 	0.4546628781 	0.4546628781 	4.975979e-03 	
711 	0.4544066135 	0.4544066135 	4.975979e-03 	
1704 	0.4585502756 	0.4585502756 	4.975979e-03 	
481 	0.4547624601 	0.4547624601 	4.975979e-03 	
394 	0.4586760256 	0.4586760256 	4.975979e-03 	
789 	0.4565756749 	0.4565756749 	4.975979e-03 	
989 	0.4597629103 	0.4597629103 	4.975979e-03 	
1404 	0.4576001674 	0.4576001674 	4.975979e-03 	
101 	0.4602250146 	0.4602250146 	4.975979e-03 	
433 	0.4595848885 	0.4595848885 	4.975979e-03 	
1927 	0.4605652734 	0.4605652734 	4.975979e-03 	
850 	0.4606001467 	0.4606001467 	4.975979e-03 	
389 	0.4608358447 	0.4608358447 	4.975979e-03 	
1828 	0.460977188 	0.460977188 	4.975979e-03 	
1707 	0.4615785358 	0.4615785358 	4.975979e-03 	
1222 	0.4616560832 	0.4616560832 	4.975979e-03 	
513 	0.4618410973 	0.4618410973 	4.975979e-03 	
1180 	0.4626505626 	0.4626505626 	4.975979e-03 	
1698 	0.4639701373 	0.4639701373 	4.975979e-03 	
1686 	0.4643863496 	0.4643863496 	4.975979e-03 	
1679 	0.4640506583 	0.4640506583 	4.975979e-03 	
759 	0.4637835013 	0.4637835013 	4.975979e-03 	
1789 	0.4648762404 	0.4648762404 	4.975979e-03 	
1784 	0.4618259177 	0.4618259177 	4.975979e-03 	
1558 	0.4651989303 	0.4651989303 	4.975979e-03 	
1393 	0.4645924453 	0.4645924453 	4.975979e-03 	
779 	0.4647738557 	0.4647738557 	4.975979e-03 	
4 	0.4661322752 	0.4661322752 	4.975979e-03 	
719 	0.4670485624 	0.4670485624 	4.975979e-03 	
1534 	0.4645636133 	0.4645636133 	4.975979e-03 	
1477 	0.4678873067 	0.4678873067 	4.975979e-03 	
693 	0.4700643218 	0.4700643218 	4.975979e-03 	
134 	0.4711758198 	0.4711758198 	4.975979e-03 	
392 	0.465621774 	0.465621774 	4.975979e-03 	
815 	0.47173438 	0.47173438 	4.975979e-03 	
14 	0.4700914412 	0.4700914412 	4.975979e-03 	
1185 	0.4672918444 	0.4672918444 	4.975979e-03 	
466 	0.4726760544 	0.4726760544 	4.975979e-03 	
1033 	0.4680093292 	0.4680093292 	4.975979e-03 	
358 	0.4740322528 	0.4740322528 	4.975979e-03 	
1813 	0.4734188345 	0.4734188345 	4.975979e-03 	
516 	0.4725375795 	0.4725375795 	4.975979e-03 	
1004 	0.4746850703 	0.4746850703 	4.975979e-03 	
316 	0.4676124587 	0.4676124587 	4.975979e-03 	
1104 	0.4761070288 	0.4761070288 	4.975979e-03 	
53 	0.4668694013 	0.4668694013 	4.975979e-03 	
1612 	0.4679510854 	0.4679510854 	4.975979e-03 	
1277 	0.4738181774 	0.4738181774 	4.975979e-03 	
1064 	0.4771992205 	0.4771992205 	4.975979e-03 	
873 	0.4785732604 	0.4785732604 	4.975979e-03 	
209 	0.4784026814 	0.4784026814 	4.975979e-03 	
1799 	0.4743680047 	0.4743680047 	4.975979e-03 	
1306 	0.4790370232 	0.4790370232 	4.975979e-03 	
169 	0.4783451671 	0.4783451671 	4.975979e-03 	
1138 	0.4781148907 	0.4781148907 	4.975979e-03 	
1228 	0.4791123942 	0.4791123942 	4.975979e-03 	
959 	0.4754937118 	0.4754937118 	4.975979e-03 	
1936 	0.4791515207 	0.4791515207 	4.975979e-03 	
974 	0.4809905511 	0.4809905511 	4.975979e-03 	
950 	0.4810535893 	0.4810535893 	4.975979e-03 	
1147 	0.4803971889 	0.4803971889 	4.975979e-03 	
475 	0.4822036295 	0.4822036295 	4.975979e-03 	
894 	0.4830382828 	0.4830382828 	4.975979e-03 	
982 	0.4831765289 	0.4831765289 	4.975979e-03 	
1754 	0.485703308 	0.485703308 	4.975979e-03 	
269 	0.483980118 	0.483980118 	4.975979e-03 	
1223 	0.4852867651 	0.4852867651 	4.975979e-03 	
1304 	0.4866431916 	0.4866431916 	4.975979e-03 	
618 	0.4868928251 	0.4868928251 	4.975979e-03 	
426 	0.488641069 	0.488641069 	4.975979e-03 	
1524 	0.486817777 	0.486817777 	4.975979e-03 	
1439 	0.4887333988 	0.4887333988 	4.975979e-03 	
259 	0.4891581173 	0.4891581173 	4.975979e-03 	
179 	0.4892770747 	0.4892770747 	4.975979e-03 	
926 	0.4901811029 	0.4901811029 	4.975979e-03 	
1579 	0.4904182722 	0.4904182722 	4.975979e-03 	
563 	0.4908442502 	0.4908442502 	4.975979e-03 	
1469 	0.4896464839 	0.4896464839 	4.975979e-03 	
1987 	0.4908729495 	0.4908729495 	4.975979e-03 	
224 	0.4912805944 	0.4912805944 	4.975979e-03 	
324 	0.4914616225 	0.4914616225 	4.975979e-03 	
1449 	0.492597244 	0.492597244 	4.975979e-03 	
336 	0.4914691882 	0.4914691882 	4.975979e-03 	
883 	0.492816983 	0.492816983 	4.975979e-03 	
1027 	0.4936859124 	0.4936859124 	4.975979e-03 	
1049 	0.4929102677 	0.4929102677 	4.975979e-03 	
1884 	0.4971377171 	0.4971377171 	4.975979e-03 	
