2.930342663e-09 	12767.38179 	2497350311.3196898 	2054968770.639593
2.945687608e-09 	12767.38179 	2464468525.040232 	2037630138.3428607
2.95852284e-09 	12767.38179 	2437967144.9795675 	2008905881.5541058
2.960531834e-09 	12767.38179 	2433731913.721283 	2009623685.9070718
2.982870499e-09 	12767.38179 	2387324263.092683 	1981971982.8440506
3.014911381e-09 	12767.38179 	2321686361.532071 	1932196892.409094
3.027721927e-09 	12767.38179 	2295463842.0831056 	1908612576.0772977
3.031697262e-09 	12767.38179 	2287350721.77352 	1902722910.6485126
3.033599258e-09 	12767.38179 	2283610753.9797626 	1899059661.6179533
3.037010752e-09 	12767.38179 	2276664868.101421 	1894710914.482223
3.137441256e-09 	12767.38179 	2075872302.3001494 	1756383311.6888363
3.341509383e-09 	12767.38179 	1694180726.3901515 	1458880717.5358922
3.351381609e-09 	12767.38179 	1676766951.862368 	1439496383.5532358
3.421581696e-09 	12767.38179 	1554643221.8177385 	1342737148.1927965
3.554986039e-09 	12767.38179 	1334459261.0938938 	1156582806.7026286
1.446146076e-09 	12767.38179 	5656038216.719023 	1141693268.119814
1.447514307e-09 	12767.38179 	5654688528.446477 	1152493304.0139036
1.448242856e-09 	12767.38179 	5653684675.913834 	1153599461.0383317
1.486520713e-09 	12767.38179 	5605469144.134549 	1258456829.8969073
1.493993011e-09 	12767.38179 	5596152533.210366 	1282198241.695907
1.50117254e-09 	12767.38179 	5586305061.415837 	1304651866.695891
1.514126963e-09 	12767.38179 	5569262128.4606 	1345486846.9242306
1.540605161e-09 	12767.38179 	5530031388.458161 	1424837540.0236866
1.571924659e-09 	12767.38179 	5482588395.772705 	1518249664.6186492
1.611523216e-09 	12767.38179 	5418245182.096384 	1643426425.7710302
1.613743045e-09 	12767.38179 	5414630765.498839 	1649323480.4947705
1.614230662e-09 	12767.38179 	5413786532.23152 	1650642231.8795798
1.619648603e-09 	12767.38179 	5404984693.083349 	1649378431.7379994
1.635491713e-09 	12767.38179 	5378050026.621347 	1694619413.8989296
1.637631464e-09 	12767.38179 	5374679669.0917225 	1691830960.3712282
1.639989226e-09 	12767.38179 	5370119367.013289 	1698394948.8375504
1.642740828e-09 	12767.38179 	5365417096.7942705 	1707829338.6635826
1.644937963e-09 	12767.38179 	5361539319.384752 	1715669622.4222922
1.646438864e-09 	12767.38179 	5358907468.816518 	1720378607.160835
1.670483546e-09 	12767.38179 	5315846325.261752 	1800282428.3073528
1.677494214e-09 	12767.38179 	5302969238.53604 	1809167558.586273
1.699548564e-09 	12767.38179 	5261989179.245451 	1873193772.904477
1.705906656e-09 	12767.38179 	5250413207.519432 	1884846437.7910202
1.706395804e-09 	12767.38179 	5249277699.388564 	1884697238.4662182
1.711888654e-09 	12767.38179 	5238992353.166761 	1902051210.0659592
1.736448916e-09 	12767.38179 	5192064863.427926 	1966901763.8781636
1.739040003e-09 	12767.38179 	5187362340.371892 	1967915886.5520108
1.747175075e-09 	12767.38179 	5171138839.906713 	1977489837.6797242
1.748843736e-09 	12767.38179 	5167931948.672099 	1982342089.6026552
1.762020037e-09 	12767.38179 	5141784713.474047 	2020366098.418498
1.769681514e-09 	12767.38179 	5126144155.37548 	2035702973.02205
1.774302402e-09 	12767.38179 	5117262060.10736 	2052684192.4843023
1.782632559e-09 	12767.38179 	5100729200.246468 	2060536077.3080165
1.788426476e-09 	12767.38179 	5089213920.017914 	2080785238.4101303
1.794152247e-09 	12767.38179 	5077600975.711803 	2088474461.2988973
1.798586338e-09 	12767.38179 	5068577858.424482 	2100787375.1081903
1.798696061e-09 	12767.38179 	5068367205.231365 	2100968336.3062038
1.804409106e-09 	12767.38179 	5056266129.488954 	2105027394.8265162
1.805347502e-09 	12767.38179 	5054298326.9261675 	2103834322.2055924
1.818022401e-09 	12767.38179 	5028243644.551446 	2141709186.733054
1.830039945e-09 	12767.38179 	5003227081.467546 	2163778095.0357304
1.833224423e-09 	12767.38179 	4996687196.388795 	2172459384.7855716
1.833237632e-09 	12767.38179 	4996642256.403696 	2172487702.6333594
1.833882984e-09 	12767.38179 	4995254508.217194 	2174250524.9727893
1.837288534e-09 	12767.38179 	4988033707.13658 	2182916148.9517198
1.839664441e-09 	12767.38179 	4982824204.965483 	2190405847.156985
1.842199007e-09 	12767.38179 	4977655305.334354 	2192026809.3646894
1.859394448e-09 	12767.38179 	4941043469.324026 	2237833347.6554666
1.860862507e-09 	12767.38179 	4937842439.373171 	2240479641.8817344
1.885195352e-09 	12767.38179 	4885785003.962371 	2287749467.640699
1.886036265e-09 	12767.38179 	4883923783.439006 	2291717275.423166
1.889683745e-09 	12767.38179 	4875813041.824723 	2302142373.692959
1.891040416e-09 	12767.38179 	4872871651.484423 	2304890978.6567097
1.896301233e-09 	12767.38179 	4861429804.842762 	2313242666.5580983
1.903626551e-09 	12767.38179 	4845463628.496366 	2325797748.627779
1.90973298e-09 	12767.38179 	4832257833.814788 	2335954118.123594
1.91244618e-09 	12767.38179 	4826278119.10289 	2341359983.629211
1.914241962e-09 	12767.38179 	4822442489.962086 	2344487780.9985833
1.919112821e-09 	12767.38179 	4811717494.442466 	2356848554.0969806
1.92358755e-09 	12767.38179 	4801837759.347258 	2365345605.377093
1.924531791e-09 	12767.38179 	4799897090.206386 	2366670090.449398
1.925163497e-09 	12767.38179 	4798515147.472765 	2367898494.8216424
1.931600828e-09 	12767.38179 	4784006873.661077 	2373471425.065472
1.935550524e-09 	12767.38179 	4775220806.210079 	2380564688.9887457
1.954797683e-09 	12767.38179 	4732858532.965305 	2414487310.179044
1.965560461e-09 	12767.38179 	4708328468.060583 	2419698670.0852165
1.966908634e-09 	12767.38179 	4705164953.672946 	2421254742.632727
1.96721505e-09 	12767.38179 	4704518596.021106 	2421922076.1103544
1.971443816e-09 	12767.38179 	4695236870.004855 	2430378171.704273
1.975743807e-09 	12767.38179 	4685715035.428691 	2437766265.020297
1.981506478e-09 	12767.38179 	4672574046.280911 	2460368386.0377045
1.985032238e-09 	12767.38179 	4664666457.689609 	2456243254.541962
1.985991258e-09 	12767.38179 	4662456779.025658 	2457008493.8783636
1.990112457e-09 	12767.38179 	4653283822.393463 	2472897048.350083
1.993418681e-09 	12767.38179 	4645847077.297604 	2470613290.2194843
2.00530646e-09 	12767.38179 	4619014450.124805 	2493177419.990197
2.006055234e-09 	12767.38179 	4617274146.035147 	2493919823.4703794
2.006391844e-09 	12767.38179 	4616493994.402963 	2494892954.12291
2.012359132e-09 	12767.38179 	4602894484.167423 	2502383520.303088
2.026572534e-09 	12767.38179 	4570668012.27133 	2519235623.604028
2.027422157e-09 	12767.38179 	4568847042.311179 	2522580882.772135
2.032075242e-09 	12767.38179 	4558271576.350594 	2532925498.555726
2.033975996e-09 	12767.38179 	4553891664.7388525 	2534971195.12231
2.039082988e-09 	12767.38179 	4542365736.753553 	2537767049.22659
2.044674218e-09 	12767.38179 	4529510667.903524 	2541936874.5564322
2.05395413e-09 	12767.38179 	4508070347.53616 	2548460245.804088
2.0549443e-09 	12767.38179 	4505770991.485895 	2549295731.5611987
2.061318687e-09 	12767.38179 	4490853926.892491 	2553517905.012198
2.068956793e-09 	12767.38179 	4472892037.804883 	2555040686.4678917
2.078995119e-09 	12767.38179 	4449463439.203866 	2547804454.988958
2.083448148e-09 	12767.38179 	4439298803.87533 	2557147123.9254866
2.090602439e-09 	12767.38179 	4422806111.256573 	2570917473.034932
2.090690324e-09 	12767.38179 	4422626155.411083 	2570962419.2139335
2.096080897e-09 	12767.38179 	4410084982.33761 	2574797878.366548
2.096586497e-09 	12767.38179 	4408875595.639092 	2575080329.6308827
2.098385566e-09 	12767.38179 	4404735266.6010065 	2576006355.52288
2.10601204e-09 	12767.38179 	4386950051.941488 	2582252488.516723
2.108234524e-09 	12767.38179 	4381660123.387549 	2579693171.294206
2.110645624e-09 	12767.38179 	4376042045.011968 	2580444053.1344395
2.110936996e-09 	12767.38179 	4375379564.177193 	2580635837.70278
2.114572438e-09 	12767.38179 	4366831296.206534 	2583434603.9698086
2.115216638e-09 	12767.38179 	4365321536.488413 	2584816888.9867673
2.11944333e-09 	12767.38179 	4355468988.189711 	2585620228.237869
2.120685931e-09 	12767.38179 	4352553338.364884 	2585820806.755405
2.121024282e-09 	12767.38179 	4351776743.408798 	2585856914.19351
2.126740312e-09 	12767.38179 	4338485139.8207 	2588218120.5291767
2.129929317e-09 	12767.38179 	4331010468.052301 	2588153812.9458423
2.13316397e-09 	12767.38179 	4323524121.80578 	2589101333.2836227
2.139666686e-09 	12767.38179 	4307934612.445278 	2586694354.6430387
2.140004707e-09 	12767.38179 	4307140463.603371 	2586777325.551617
2.143966056e-09 	12767.38179 	4297862501.063721 	2588758162.354486
2.145169023e-09 	12767.38179 	4295023442.237948 	2589598824.529301
2.146822733e-09 	12767.38179 	4291211941.241293 	2589938193.714945
2.15255923e-09 	12767.38179 	4277708859.1350474 	2592398258.737938
2.156685078e-09 	12767.38179 	4268469668.2545376 	2608917069.8313184
2.158737711e-09 	12767.38179 	4263672318.0222025 	2611066955.0677156
2.164566289e-09 	12767.38179 	4249951550.5523233 	2612948623.681571
2.177196842e-09 	12767.38179 	4220142910.919535 	2619412465.7839246
2.192200852e-09 	12767.38179 	4185168599.517031 	2627177733.302578
2.183072156e-09 	12767.38179 	4206410232.681789 	2621449116.099787
2.194132275e-09 	12767.38179 	4180441220.4881754 	2628415165.534959
2.19476568e-09 	12767.38179 	4178952787.862984 	2628563017.1697736
2.198885566e-09 	12767.38179 	4169227267.079865 	2630160045.2387533
2.194900807e-09 	12767.38179 	4178617512.753141 	2628607237.7123127
2.20528766e-09 	12767.38179 	4154117769.238758 	2631795031.5920677
2.206554509e-09 	12767.38179 	4151127612.3046064 	2631750703.7301383
2.20697946e-09 	12767.38179 	4150114626.165975 	2631747933.2883477
2.218352702e-09 	12767.38179 	4123153651.794727 	2635341938.25183
2.215663402e-09 	12767.38179 	4129535262.1016026 	2634707315.633721
2.21942413e-09 	12767.38179 	4120625543.9225726 	2635844854.1718836
2.222514627e-09 	12767.38179 	4113330481.424199 	2636229811.752102
2.232464197e-09 	12767.38179 	4089829004.2493324 	2638333080.053358
2.233439952e-09 	12767.38179 	4087759286.5715475 	2639555963.337623
2.243281447e-09 	12767.38179 	4064194769.2187634 	2634529620.54343
2.243428483e-09 	12767.38179 	4063854533.514202 	2634493529.156994
2.243854487e-09 	12767.38179 	4062830866.7887144 	2634399140.9751287
2.24588326e-09 	12767.38179 	4058026533.000683 	2634564324.7321835
2.246980558e-09 	12767.38179 	4055449347.8431897 	2634425513.462704
2.252497283e-09 	12767.38179 	4042380315.224817 	2634771180.6620445
2.252745005e-09 	12767.38179 	4041815001.2772136 	2635001675.861066
2.253597887e-09 	12767.38179 	4039796846.6961737 	2634833660.3161902
2.257631208e-09 	12767.38179 	4030226700.2518888 	2634246468.5291843
2.260358634e-09 	12767.38179 	4023746542.5957828 	2634207609.2774687
2.266199164e-09 	12767.38179 	4009912503.7091684 	2634199282.444115
2.268618988e-09 	12767.38179 	4004061720.2089796 	2632213449.347264
2.269121921e-09 	12767.38179 	4002805165.860235 	2632142780.0586753
2.273651099e-09 	12767.38179 	3991933101.5883102 	2629645465.938991
2.274147918e-09 	12767.38179 	3990744664.972995 	2629468452.952235
2.277113684e-09 	12767.38179 	3983714574.818144 	2628824216.3080688
2.28431026e-09 	12767.38179 	3966689329.6850376 	2628471816.9994836
2.290755585e-09 	12767.38179 	3951947480.1987677 	2629613657.16149
2.291784551e-09 	12767.38179 	3949518830.120926 	2629402079.225988
2.293639833e-09 	12767.38179 	3945093763.0434666 	2629942846.082069
2.295336844e-09 	12767.38179 	3941079288.209552 	2630056283.2044606
2.297131779e-09 	12767.38179 	3936793985.208678 	2629574934.470993
2.299419038e-09 	12767.38179 	3931377027.7059865 	2629758877.40853
2.309264437e-09 	12767.38179 	3907791745.962274 	2626752635.0269055
2.305504741e-09 	12767.38179 	3916932822.2519393 	2628879503.204867
2.321449699e-09 	12767.38179 	3878184668.2949867 	2640929226.7940226
2.309545211e-09 	12767.38179 	3907110785.3448963 	2626654661.1037626
2.323281314e-09 	12767.38179 	3873854888.4949613 	2640757665.063199
2.323842332e-09 	12767.38179 	3872522747.198617 	2640572180.3046055
2.331716495e-09 	12767.38179 	3854176462.698509 	2630009247.1125126
2.334019141e-09 	12767.38179 	3848729534.3807006 	2628854623.8135324
2.335979367e-09 	12767.38179 	3844151930.110243 	2629429734.538033
2.335195888e-09 	12767.38179 	3845964506.362764 	2629136617.826072
2.336489555e-09 	12767.38179 	3842961232.2070894 	2629309438.16916
2.336601511e-09 	12767.38179 	3842677700.7875953 	2629335708.8505015
2.342448947e-09 	12767.38179 	3828777088.597902 	2627477316.9883223
2.340678719e-09 	12767.38179 	3832971373.070003 	2628854623.813532
2.351580113e-09 	12767.38179 	3806855385.177628 	2632898167.9241385
2.345868116e-09 	12767.38179 	3820491895.97259 	2635094718.479656
2.352712185e-09 	12767.38179 	3804167541.6252017 	2632263335.8357387
2.354720506e-09 	12767.38179 	3799747240.813541 	2625803561.534919
2.365698972e-09 	12767.38179 	3773616233.7951484 	2626820255.0957685
2.364489571e-09 	12767.38179 	3776306696.524665 	2628267330.5319505
2.368285227e-09 	12767.38179 	3767460294.735954 	2625034322.3237643
2.368449692e-09 	12767.38179 	3767170764.343879 	2628560253.435265
2.369328759e-09 	12767.38179 	3765156638.046456 	2619873627.7756906
2.380632117e-09 	12767.38179 	3739008250.495606 	2612782043.289618
2.383514344e-09 	12767.38179 	3732189989.370723 	2609550223.1426396
2.384513176e-09 	12767.38179 	3729787349.904032 	2607178500.9975066
2.389931696e-09 	12767.38179 	3717521870.181163 	2628361279.8227015
2.395364898e-09 	12767.38179 	3703758574.2010994 	2618967927.5949645
2.403569102e-09 	12767.38179 	3685233857.5701337 	2609761342.5447464
2.4154878e-09 	12767.38179 	3657117445.4010653 	2600835700.5272937
2.41588512e-09 	12767.38179 	3656186816.521577 	2600485354.5865803
2.41e-09 	12767.38179 	3670188089.7992263 	2605965054.008626
2.41792489e-09 	12767.38179 	3651450100.3783636 	2598555411.075875
2.421547154e-09 	12767.38179 	3642883735.908415 	2596933125.8556895
2.435126279e-09 	12767.38179 	3610749634.9532123 	2589071838.4584875
2.434297056e-09 	12767.38179 	3612818569.309395 	2589681981.873262
2.437103599e-09 	12767.38179 	3606426363.2652297 	2588979336.3203244
2.437348467e-09 	12767.38179 	3605848975.5061893 	2588786309.669583
2.45142397e-09 	12767.38179 	3572727513.074396 	2577500278.37003
2.448804384e-09 	12767.38179 	3578890558.242507 	2579357812.1267996
2.449126751e-09 	12767.38179 	3578117094.597544 	2579019879.601036
2.452767544e-09 	12767.38179 	3569416950.018882 	2576282434.751783
2.45812935e-09 	12767.38179 	3556316765.401874 	2578840305.8298297
2.464206806e-09 	12767.38179 	3542466378.451602 	2568120685.236233
2.467306884e-09 	12767.38179 	3535205342.4023137 	2566603357.1171913
2.467975998e-09 	12767.38179 	3533623844.328322 	2566338568.835103
2.466701086e-09 	12767.38179 	3536733218.554551 	2566376768.7468696
2.483819081e-09 	12767.38179 	3496012098.9986715 	2553799619.6881604
2.48766086e-09 	12767.38179 	3487421567.8889384 	2553283190.2558537
2.493877017e-09 	12767.38179 	3473006060.3955755 	2551153172.256924
2.494013806e-09 	12767.38179 	3472342789.6801972 	2550747113.829641
2.496060388e-09 	12767.38179 	3467644449.9310284 	2549670123.6793985
2.497908962e-09 	12767.38179 	3463491337.8081636 	2548223862.4856086
2.512199611e-09 	12767.38179 	3430399929.7454095 	2533120551.2070317
2.518427059e-09 	12767.38179 	3415995878.9425716 	2529327552.9767656
2.520872491e-09 	12767.38179 	3409889908.294421 	2530461697.9195557
2.524561245e-09 	12767.38179 	3401443844.883276 	2531809656.5245748
2.500503399e-09 	12767.38179 	3457231283.2412786 	2545346622.7577405
2.528193244e-09 	12767.38179 	3393378026.384193 	2528809461.7934823
2.528465037e-09 	12767.38179 	3392841511.5516076 	2528318430.581731
2.537124753e-09 	12767.38179 	3372638057.2525544 	2519060471.054232
2.541416572e-09 	12767.38179 	3362691875.1983986 	2515088012.989927
2.529536737e-09 	12767.38179 	3390384462.817314 	2527517078.432899
2.541606376e-09 	12767.38179 	3362241889.095779 	2514903317.056879
2.543430324e-09 	12767.38179 	3358016996.9388313 	2513532860.9232106
2.546089792e-09 	12767.38179 	3351851193.895877 	2510801467.9149704
2.544627739e-09 	12767.38179 	3355234064.483572 	2512278762.451482
2.553656432e-09 	12767.38179 	3334289162.893363 	2504381415.2860427
2.552253514e-09 	12767.38179 	3337531948.5245767 	2505453118.712878
2.55446227e-09 	12767.38179 	3332424692.2005935 	2504173204.6455417
